lat,lon,segmento,POBTOT,oxxo_presente,MCA1,MCA1_weight,es_candidato,segmento_gmm,node_id,graph_node
25.64376374565906,-100.272868047018,4,138,0,0.10447193865647557,0.9648166766408309,True,4,103,1682150845
25.673032489911417,-100.26663727150326,3,13,0,0.13587624649182167,0.9730414322096148,True,3,104,1040773504
25.660126956409925,-100.28884724471747,2,125,0,0.18757110417403344,0.9865802616857644,False,2,105,1395392966
25.628157749546762,-100.26849407628312,5,52,0,0.15195958842518348,0.9772536427389673,True,5,106,1014144321
25.62014822545859,-100.29292232660686,1,36,0,0.18476518647047763,0.9858453947567155,True,1,107,1681025905
25.62637275520892,-100.28641307243318,1,84,0,0.16070341515112435,0.9795436418669125,False,1,108,1682315320
25.649500614849025,-100.31047092831807,2,123,0,0.225949733840558,0.9966315848904352,True,2,109,7046960995
25.668562368784322,-100.26821964775351,3,119,0,0.18705815375706436,0.9864459205049113,False,3,110,1040527958
25.654103225768097,-100.31111839649125,2,144,0,0.2367422002729782,0.9994581206273909,True,2,111,1423289189
25.642449386680873,-100.31075396277978,1,78,0,-0.3276116371684143,0.8516544374003292,True,1,112,7046917888
25.659695227518156,-100.30550949861576,2,22,0,0.1216609494323969,0.9693184606904073,True,2,113,8709343265
25.629886572454474,-100.30559603857758,1,29,0,0.17276187669700735,0.9827017404077388,False,1,114,1682315932
25.65187596191658,-100.29586273085317,2,57,0,0.187333396888513,0.9865180063948478,True,2,115,2643092580
25.67123681516206,-100.27330198564017,3,76,0,0.1645729369262128,0.980557065596391,True,3,116,1038806480
25.658431996285145,-100.3112436615452,2,82,1,0.1910574167670851,0.9874933233289174,False,2,117,957694511
25.674305290764643,-100.30711358110759,0,68,0,0.16233645742338973,0.9799713339400286,True,0,118,344495066
25.680121743274007,-100.2978834263358,0,84,0,0.17977757350955376,0.9845391441082255,True,0,119,7959534229
25.6825366217643,-100.31979032689357,0,0,0,-0.06733428590581939,0.9198208050671218,False,0,120,344482462
25.680435252981123,-100.30068421725403,0,68,0,0.2281661465003712,0.9972120610614784,False,0,121,344482466
