kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
A,4389.0,2161.0,,,,226.129,,,,,,,
A,4389.0,2659.0,,,,264.271,,,,,,,
A,4389.0,2897.0,,,,0.0,,,,,,,
A,4390.0,466.0,,,,0.0,,,,,,,
A,4390.0,715.0,,,,197.06799999999998,,,,,,,
A,4390.0,743.0,,,,361.606,,,,,,,
A,4390.0,755.0,,,,216.60500000000002,,,,,,,
A,4390.0,991.0,,,,307.051,,,,,,,
A,4390.0,1171.0,,,,302.724,,,,,,,
A,4390.0,1550.0,,,,302.724,,,,,,,
A,4390.0,1841.0,,,,307.051,,,,,,,
A,4390.0,2083.0,,,,307.051,,,,,,,
A,4390.0,2411.0,,,,59.532,,,,,,,
A,4390.0,2604.0,,,,140.56599999999997,,,,,,,
A,4390.0,2787.0,,,,307.051,,,,,,,
A,4390.0,2898.0,,,,0.0,,,,,,,
A,4391.0,198.0,,,,239.138,,,,,,,
A,4391.0,241.0,,,,154.501,,,,,,,
A,4391.0,295.0,,,,326.01300000000003,,,,,,,
A,4391.0,810.0,,,,181.92700000000002,,,,,,,
A,4391.0,820.0,,,,202.904,,,,,,,
A,4391.0,824.0,,,,218.70999999999998,,,,,,,
A,4391.0,1278.0,,,,203.30200000000002,,,,,,,
A,4391.0,2092.0,,,,173.827,,,,,,,
A,4391.0,2280.0,,,,173.827,,,,,,,
A,4391.0,2282.0,,,,218.70999999999998,,,,,,,
A,4391.0,2404.0,,,,124.195,,,,,,,
A,4391.0,2437.0,,,,265.361,,,,,,,
A,4391.0,2833.0,,,,82.161,,,,,,,
A,4391.0,2864.0,,,,58.384,,,,,,,
A,4391.0,2900.0,,,,0.0,,,,,,,
A,4391.0,2962.0,,,,136.132,,,,,,,
A,4391.0,3016.0,,,,253.976,,,,,,,
A,4391.0,3072.0,,,,44.176,,,,,,,
A,4391.0,3087.0,,,,58.384,,,,,,,
A,4392.0,413.0,,,,131.82799999999997,,,,,,,
A,4392.0,529.0,,,,277.49699999999996,,,,,,,
A,4392.0,1022.0,,,,183.08199999999997,,,,,,,
A,4392.0,1192.0,,,,90.01499999999999,,,,,,,
A,4392.0,1307.0,,,,90.01499999999999,,,,,,,
A,4392.0,1522.0,,,,296.61699999999996,,,,,,,
A,4392.0,1847.0,,,,0.0,,,,,,,
A,4392.0,2197.0,,,,277.49699999999996,,,,,,,
A,4392.0,2375.0,,,,131.67199999999997,,,,,,,
A,4392.0,2638.0,,,,0.0,,,,,,,
A,4392.0,2656.0,,,,296.61699999999996,,,,,,,
A,4392.0,2809.0,,,,183.08199999999997,,,,,,,
A,4392.0,2858.0,,,,277.49699999999996,,,,,,,
A,4392.0,2901.0,,,,0.0,,,,,,,
A,4392.0,2970.0,,,,0.0,,,,,,,
A,4393.0,11.0,,,,276.769,,,,,,,
A,4393.0,124.0,,,,336.97700000000003,,,,,,,
A,4393.0,344.0,,,,191.809,,,,,,,
A,4393.0,406.0,,,,288.43,,,,,,,
A,4393.0,477.0,,,,159.14800000000002,,,,,,,
A,4393.0,1020.0,,,,251.187,,,,,,,
A,4393.0,1137.0,,,,252.053,,,,,,,
A,4393.0,1210.0,,,,61.73,,,,,,,
A,4393.0,1884.0,,,,128.006,,,,,,,
A,4393.0,2080.0,,,,361.915,,,,,,,
A,4393.0,2515.0,,,,128.006,,,,,,,
A,4394.0,9.0,,,,349.345,,,,,,,
A,4394.0,70.0,,,,164.322,,,,,,,
A,4394.0,130.0,,,,261.334,,,,,,,
A,4394.0,534.0,,,,45.897,,,,,,,
A,4394.0,710.0,,,,289.228,,,,,,,
A,4394.0,2902.0,,,,0.0,,,,,,,
A,4395.0,363.0,,,,227.97,,,,,,,
A,4395.0,565.0,,,,364.106,,,,,,,
A,4395.0,578.0,,,,271.979,,,,,,,
A,4395.0,777.0,,,,169.04899999999998,,,,,,,
A,4395.0,779.0,,,,163.24599999999998,,,,,,,
A,4395.0,781.0,,,,275.74399999999997,,,,,,,
A,4395.0,1148.0,,,,221.42299999999997,,,,,,,
A,4395.0,1155.0,,,,337.267,,,,,,,
A,4395.0,1187.0,,,,338.241,,,,,,,
A,4395.0,1220.0,,,,281.548,,,,,,,
A,4395.0,1493.0,,,,322.692,,,,,,,
A,4395.0,1520.0,,,,294.373,,,,,,,
A,4395.0,1642.0,,,,364.106,,,,,,,
A,4395.0,1643.0,,,,345.913,,,,,,,
A,4395.0,1991.0,,,,224.515,,,,,,,
A,4395.0,2133.0,,,,17.66,,,,,,,
A,4395.0,2262.0,,,,328.745,,,,,,,
A,4395.0,2444.0,,,,215.275,,,,,,,
A,4395.0,2469.0,,,,313.635,,,,,,,
A,4395.0,2488.0,,,,307.862,,,,,,,
A,4395.0,2544.0,,,,166.226,,,,,,,
A,4395.0,2628.0,,,,363.09900000000005,,,,,,,
A,4395.0,2795.0,,,,355.563,,,,,,,
A,4395.0,2798.0,,,,300.132,,,,,,,
A,4395.0,2875.0,,,,0.0,,,,,,,
A,4395.0,2882.0,,,,300.132,,,,,,,
A,4395.0,2903.0,,,,0.0,,,,,,,
A,4396.0,878.0,,,,78.926,,,,,,,
A,4396.0,929.0,,,,239.659,,,,,,,
A,4396.0,1551.0,,,,320.707,,,,,,,
A,4396.0,1958.0,,,,337.086,,,,,,,
A,4396.0,2904.0,,,,0.0,,,,,,,
A,4397.0,1879.0,,,,339.107,,,,,,,
A,4397.0,2470.0,,,,290.319,,,,,,,
A,4398.0,172.0,,,,304.567,,,,,,,
A,4398.0,184.0,,,,290.374,,,,,,,
A,4398.0,372.0,,,,276.064,,,,,,,
A,4398.0,597.0,,,,288.869,,,,,,,
A,4398.0,678.0,,,,137.543,,,,,,,
A,4398.0,695.0,,,,354.353,,,,,,,
A,4398.0,863.0,,,,331.99100000000004,,,,,,,
A,4398.0,1005.0,,,,288.869,,,,,,,
A,4398.0,1019.0,,,,278.312,,,,,,,
A,4398.0,1184.0,,,,79.856,,,,,,,
A,4398.0,1792.0,,,,168.709,,,,,,,
A,4398.0,2360.0,,,,195.8,,,,,,,
A,4398.0,2692.0,,,,305.826,,,,,,,
A,4398.0,2853.0,,,,316.028,,,,,,,
A,4398.0,2906.0,,,,0.0,,,,,,,
A,4399.0,354.0,,,,289.793,,,,,,,
A,4399.0,750.0,,,,240.04399999999998,,,,,,,
A,4399.0,818.0,,,,117.49199999999999,,,,,,,
A,4399.0,1063.0,,,,176.462,,,,,,,
A,4399.0,1174.0,,,,117.9,,,,,,,
A,4399.0,1282.0,,,,166.672,,,,,,,
A,4399.0,2079.0,,,,291.565,,,,,,,
A,4399.0,2140.0,,,,288.072,,,,,,,
A,4399.0,2306.0,,,,336.756,,,,,,,
A,4399.0,2672.0,,,,231.89,,,,,,,
A,4399.0,2889.0,,,,329.558,,,,,,,
A,4399.0,2907.0,,,,0.0,,,,,,,
A,4399.0,3017.0,,,,329.558,,,,,,,
A,4400.0,503.0,,,,129.221,,,,,,,
A,4400.0,716.0,,,,0.0,,,,,,,
A,4400.0,827.0,,,,268.931,,,,,,,
A,4400.0,1058.0,,,,181.492,,,,,,,
A,4400.0,1331.0,,,,129.221,,,,,,,
A,4400.0,1630.0,,,,287.222,,,,,,,
A,4400.0,2908.0,,,,0.0,,,,,,,
A,4401.0,151.0,,,,340.63300000000004,,,,,,,
A,4401.0,719.0,,,,316.02299999999997,,,,,,,
A,4401.0,801.0,,,,173.325,,,,,,,
A,4401.0,1622.0,,,,116.291,,,,,,,
A,4401.0,1875.0,,,,32.007,,,,,,,
A,4401.0,2101.0,,,,204.85899999999998,,,,,,,
A,4401.0,2273.0,,,,258.08500000000004,,,,,,,
A,4401.0,2461.0,,,,205.762,,,,,,,
A,4401.0,2799.0,,,,364.725,,,,,,,
A,4401.0,2909.0,,,,0.0,,,,,,,
A,4401.0,3094.0,,,,215.281,,,,,,,
A,4402.0,9.0,,,,327.709,,,,,,,
A,4402.0,26.0,,,,320.698,,,,,,,
A,4402.0,46.0,,,,320.698,,,,,,,
A,4403.0,358.0,,,,282.909,,,,,,,
A,4403.0,544.0,,,,114.929,,,,,,,
A,4403.0,790.0,,,,188.82799999999997,,,,,,,
A,4403.0,831.0,,,,292.332,,,,,,,
A,4403.0,861.0,,,,338.376,,,,,,,
A,4403.0,1624.0,,,,289.819,,,,,,,
A,4403.0,1677.0,,,,197.262,,,,,,,
A,4403.0,1703.0,,,,330.41099999999994,,,,,,,
A,4403.0,1727.0,,,,218.029,,,,,,,
A,4403.0,1960.0,,,,247.267,,,,,,,
A,4403.0,2910.0,,,,0.0,,,,,,,
A,4403.0,3100.0,,,,94.118,,,,,,,
A,4404.0,111.0,,,,325.65700000000004,,,,,,,
A,4404.0,214.0,,,,246.69400000000002,,,,,,,
A,4404.0,278.0,,,,164.536,,,,,,,
A,4404.0,378.0,,,,141.458,,,,,,,
A,4404.0,442.0,,,,352.051,,,,,,,
A,4404.0,469.0,,,,196.798,,,,,,,
A,4404.0,492.0,,,,298.57,,,,,,,
A,4404.0,511.0,,,,295.57,,,,,,,
A,4404.0,614.0,,,,114.457,,,,,,,
A,4404.0,662.0,,,,304.143,,,,,,,
A,4404.0,774.0,,,,141.458,,,,,,,
A,4404.0,859.0,,,,361.734,,,,,,,
A,4404.0,872.0,,,,230.857,,,,,,,
A,4404.0,955.0,,,,262.394,,,,,,,
A,4404.0,963.0,,,,178.687,,,,,,,
A,4404.0,1021.0,,,,316.576,,,,,,,
A,4404.0,1028.0,,,,264.404,,,,,,,
A,4404.0,1039.0,,,,164.536,,,,,,,
A,4404.0,1041.0,,,,331.168,,,,,,,
A,4404.0,1049.0,,,,316.576,,,,,,,
A,4404.0,1050.0,,,,168.007,,,,,,,
A,4404.0,1103.0,,,,264.404,,,,,,,
A,4404.0,1119.0,,,,156.258,,,,,,,
A,4404.0,1208.0,,,,258.687,,,,,,,
A,4404.0,1237.0,,,,313.781,,,,,,,
A,4404.0,1264.0,,,,350.95000000000005,,,,,,,
A,4404.0,1311.0,,,,48.545,,,,,,,
A,4404.0,1394.0,,,,313.781,,,,,,,
A,4404.0,1545.0,,,,245.457,,,,,,,
A,4404.0,1576.0,,,,298.587,,,,,,,
A,4404.0,1602.0,,,,304.143,,,,,,,
A,4404.0,1669.0,,,,69.852,,,,,,,
A,4404.0,1683.0,,,,168.007,,,,,,,
A,4404.0,1757.0,,,,347.137,,,,,,,
A,4404.0,1797.0,,,,180.867,,,,,,,
A,4404.0,1918.0,,,,258.11699999999996,,,,,,,
A,4404.0,1998.0,,,,168.007,,,,,,,
A,4404.0,2109.0,,,,363.98500000000007,,,,,,,
A,4404.0,2269.0,,,,227.678,,,,,,,
A,4404.0,2311.0,,,,31.391,,,,,,,
A,4404.0,2432.0,,,,227.678,,,,,,,
A,4404.0,2433.0,,,,142.234,,,,,,,
A,4404.0,2453.0,,,,164.536,,,,,,,
A,4404.0,2755.0,,,,168.007,,,,,,,
A,4404.0,2803.0,,,,153.503,,,,,,,
A,4404.0,2846.0,,,,363.98500000000007,,,,,,,
A,4404.0,2911.0,,,,0.0,,,,,,,
A,4404.0,2969.0,,,,347.137,,,,,,,
A,4404.0,2973.0,,,,363.98500000000007,,,,,,,
A,4404.0,3067.0,,,,164.536,,,,,,,
A,4405.0,264.0,,,,247.33700000000002,,,,,,,
A,4405.0,291.0,,,,55.934999999999995,,,,,,,
A,4405.0,652.0,,,,176.954,,,,,,,
A,4405.0,739.0,,,,246.745,,,,,,,
A,4405.0,847.0,,,,123.12299999999999,,,,,,,
A,4405.0,2210.0,,,,131.697,,,,,,,
A,4405.0,2460.0,,,,55.934999999999995,,,,,,,
A,4405.0,2468.0,,,,83.105,,,,,,,
A,4405.0,2912.0,,,,0.0,,,,,,,
A,4405.0,3088.0,,,,352.233,,,,,,,
A,4406.0,948.0,,,,323.276,,,,,,,
A,4406.0,1866.0,,,,271.582,,,,,,,
A,4407.0,341.0,,,,262.111,,,,,,,
A,4407.0,1071.0,,,,205.86700000000002,,,,,,,
A,4407.0,2913.0,,,,0.0,,,,,,,
A,4408.0,126.0,,,,239.96500000000003,,,,,,,
A,4408.0,1527.0,,,,357.85,,,,,,,
A,4408.0,1904.0,,,,335.85300000000007,,,,,,,
A,4408.0,2148.0,,,,329.641,,,,,,,
A,4408.0,2208.0,,,,315.256,,,,,,,
A,4408.0,2209.0,,,,359.5970000000001,,,,,,,
A,4408.0,2299.0,,,,354.48400000000004,,,,,,,
A,4408.0,2957.0,,,,354.48400000000004,,,,,,,
A,4409.0,414.0,,,,183.007,,,,,,,
A,4409.0,572.0,,,,242.912,,,,,,,
A,4409.0,679.0,,,,334.749,,,,,,,
A,4409.0,701.0,,,,334.749,,,,,,,
A,4409.0,1070.0,,,,109.911,,,,,,,
A,4409.0,1505.0,,,,264.873,,,,,,,
A,4409.0,1670.0,,,,256.88300000000004,,,,,,,
A,4409.0,2030.0,,,,109.911,,,,,,,
A,4409.0,2108.0,,,,254.219,,,,,,,
A,4409.0,2234.0,,,,309.322,,,,,,,
A,4410.0,437.0,,,,152.937,,,,,,,
A,4410.0,1229.0,,,,239.249,,,,,,,
A,4410.0,1577.0,,,,258.889,,,,,,,
A,4410.0,2095.0,,,,312.428,,,,,,,
A,4410.0,2129.0,,,,359.49100000000004,,,,,,,
A,4410.0,2225.0,,,,267.73400000000004,,,,,,,
A,4410.0,2295.0,,,,272.687,,,,,,,
A,4410.0,2398.0,,,,152.937,,,,,,,
A,4410.0,3028.0,,,,267.73400000000004,,,,,,,
A,4411.0,42.0,,,,313.658,,,,,,,
A,4411.0,358.0,,,,269.045,,,,,,,
A,4411.0,374.0,,,,328.573,,,,,,,
A,4411.0,547.0,,,,237.961,,,,,,,
A,4411.0,790.0,,,,363.74800000000005,,,,,,,
A,4411.0,1587.0,,,,334.14200000000005,,,,,,,
A,4411.0,1703.0,,,,228.006,,,,,,,
A,4411.0,1713.0,,,,177.341,,,,,,,
A,4411.0,2136.0,,,,216.751,,,,,,,
A,4411.0,2504.0,,,,299.328,,,,,,,
A,4411.0,2661.0,,,,184.12,,,,,,,
A,4411.0,2682.0,,,,189.93599999999998,,,,,,,
A,4411.0,2698.0,,,,328.573,,,,,,,
A,4411.0,2725.0,,,,317.429,,,,,,,
A,4411.0,2793.0,,,,230.04899999999998,,,,,,,
A,4411.0,2938.0,,,,230.04899999999998,,,,,,,
A,4412.0,114.0,,,,298.853,,,,,,,
A,4412.0,217.0,,,,108.38300000000001,,,,,,,
A,4412.0,530.0,,,,301.26199999999994,,,,,,,
A,4412.0,613.0,,,,281.38599999999997,,,,,,,
A,4412.0,1269.0,,,,175.848,,,,,,,
A,4412.0,1758.0,,,,0.0,,,,,,,
A,4412.0,1837.0,,,,147.016,,,,,,,
A,4412.0,2578.0,,,,296.183,,,,,,,
A,4412.0,2915.0,,,,0.0,,,,,,,
A,4413.0,366.0,,,,255.168,,,,,,,
A,4413.0,476.0,,,,162.23,,,,,,,
A,4413.0,565.0,,,,358.902,,,,,,,
A,4413.0,578.0,,,,358.036,,,,,,,
A,4413.0,1064.0,,,,187.068,,,,,,,
A,4413.0,1127.0,,,,216.385,,,,,,,
A,4413.0,1390.0,,,,187.068,,,,,,,
A,4413.0,1450.0,,,,39.151,,,,,,,
A,4413.0,1642.0,,,,358.902,,,,,,,
A,4413.0,1690.0,,,,96.07400000000001,,,,,,,
A,4413.0,2180.0,,,,260.599,,,,,,,
A,4413.0,2483.0,,,,39.151,,,,,,,
A,4413.0,2488.0,,,,319.46299999999997,,,,,,,
A,4413.0,2628.0,,,,265.032,,,,,,,
A,4413.0,2916.0,,,,0.0,,,,,,,
A,4413.0,3086.0,,,,255.168,,,,,,,
A,4414.0,89.0,,,,220.956,,,,,,,
A,4414.0,296.0,,,,349.47499999999997,,,,,,,
A,4414.0,1617.0,,,,260.46,,,,,,,
A,4415.0,891.0,,,,271.585,,,,,,,
A,4415.0,1471.0,,,,322.03000000000003,,,,,,,
A,4415.0,1941.0,,,,125.547,,,,,,,
A,4415.0,2245.0,,,,53.346,,,,,,,
A,4415.0,2397.0,,,,322.03000000000003,,,,,,,
A,4415.0,2663.0,,,,271.585,,,,,,,
A,4415.0,2918.0,,,,0.0,,,,,,,
A,4415.0,3097.0,,,,53.346,,,,,,,
A,4416.0,1833.0,,,,279.947,,,,,,,
A,4417.0,141.0,,,,0.0,,,,,,,
A,4417.0,313.0,,,,137.24900000000002,,,,,,,
A,4417.0,375.0,,,,315.851,,,,,,,
A,4417.0,424.0,,,,244.73600000000005,,,,,,,
A,4417.0,464.0,,,,105.06,,,,,,,
A,4417.0,536.0,,,,341.293,,,,,,,
A,4417.0,549.0,,,,164.15200000000002,,,,,,,
A,4417.0,557.0,,,,105.06,,,,,,,
A,4417.0,708.0,,,,300.69700000000006,,,,,,,
A,4417.0,806.0,,,,355.552,,,,,,,
A,4417.0,880.0,,,,293.89699999999993,,,,,,,
A,4417.0,882.0,,,,207.40499999999997,,,,,,,
A,4417.0,923.0,,,,220.48199999999997,,,,,,,
A,4417.0,965.0,,,,125.951,,,,,,,
A,4417.0,1275.0,,,,214.14,,,,,,,
A,4417.0,1320.0,,,,203.96000000000004,,,,,,,
A,4417.0,1565.0,,,,352.89099999999996,,,,,,,
A,4417.0,1586.0,,,,312.95400000000006,,,,,,,
A,4417.0,1629.0,,,,360.83400000000006,,,,,,,
A,4417.0,1646.0,,,,340.38400000000007,,,,,,,
A,4417.0,1741.0,,,,345.0160000000001,,,,,,,
A,4417.0,1901.0,,,,167.592,,,,,,,
A,4417.0,1911.0,,,,172.85000000000002,,,,,,,
A,4417.0,1973.0,,,,243.46899999999997,,,,,,,
A,4417.0,2041.0,,,,344.21200000000005,,,,,,,
A,4417.0,2098.0,,,,344.21200000000005,,,,,,,
A,4417.0,2198.0,,,,174.56199999999998,,,,,,,
A,4417.0,2309.0,,,,300.69700000000006,,,,,,,
A,4417.0,2317.0,,,,293.89699999999993,,,,,,,
A,4417.0,2319.0,,,,334.53900000000004,,,,,,,
A,4417.0,2664.0,,,,232.90300000000002,,,,,,,
A,4417.0,2684.0,,,,322.31200000000007,,,,,,,
A,4417.0,2722.0,,,,262.254,,,,,,,
A,4417.0,2914.0,,,,251.072,,,,,,,
A,4417.0,2919.0,,,,0.0,,,,,,,
A,4417.0,2972.0,,,,213.85699999999997,,,,,,,
A,4417.0,3078.0,,,,344.21200000000005,,,,,,,
A,4418.0,564.0,,,,98.483,,,,,,,
A,4418.0,655.0,,,,201.017,,,,,,,
A,4418.0,858.0,,,,296.075,,,,,,,
A,4418.0,1406.0,,,,297.596,,,,,,,
A,4418.0,1732.0,,,,343.024,,,,,,,
A,4418.0,1855.0,,,,196.534,,,,,,,
A,4418.0,2082.0,,,,297.596,,,,,,,
A,4418.0,2150.0,,,,348.296,,,,,,,
A,4418.0,2920.0,,,,0.0,,,,,,,
A,4418.0,2952.0,,,,304.055,,,,,,,
A,4418.0,3068.0,,,,98.483,,,,,,,
A,4419.0,233.0,,,,0.0,,,,,,,
A,4419.0,426.0,,,,0.0,,,,,,,
A,4419.0,484.0,,,,0.0,,,,,,,
A,4419.0,491.0,,,,0.0,,,,,,,
A,4419.0,628.0,,,,283.03900000000004,,,,,,,
A,4419.0,1016.0,,,,0.0,,,,,,,
A,4419.0,1158.0,,,,0.0,,,,,,,
A,4419.0,1457.0,,,,237.52900000000005,,,,,,,
A,4419.0,1581.0,,,,335.90100000000007,,,,,,,
A,4419.0,1613.0,,,,328.9290000000001,,,,,,,
A,4419.0,1857.0,,,,0.0,,,,,,,
A,4419.0,1925.0,,,,0.0,,,,,,,
A,4419.0,2010.0,,,,0.0,,,,,,,
A,4419.0,2174.0,,,,0.0,,,,,,,
A,4419.0,2530.0,,,,169.52200000000005,,,,,,,
A,4419.0,2586.0,,,,191.73300000000006,,,,,,,
A,4419.0,2736.0,,,,347.11300000000006,,,,,,,
A,4419.0,2921.0,,,,0.0,,,,,,,
A,4420.0,377.0,,,,310.357,,,,,,,
A,4420.0,871.0,,,,320.75899999999996,,,,,,,
A,4420.0,922.0,,,,224.59300000000002,,,,,,,
A,4420.0,977.0,,,,0.0,,,,,,,
A,4420.0,1052.0,,,,167.39499999999998,,,,,,,
A,4420.0,1723.0,,,,196.216,,,,,,,
A,4420.0,1801.0,,,,165.183,,,,,,,
A,4420.0,2184.0,,,,78.47800000000001,,,,,,,
A,4420.0,2250.0,,,,361.545,,,,,,,
A,4420.0,2441.0,,,,32.353,,,,,,,
A,4420.0,2475.0,,,,83.27,,,,,,,
A,4420.0,2721.0,,,,281.364,,,,,,,
A,4420.0,2922.0,,,,0.0,,,,,,,
A,4422.0,2924.0,,,,0.0,,,,,,,
A,4423.0,2.0,,,,302.517,,,,,,,
A,4423.0,41.0,,,,303.09499999999997,,,,,,,
A,4423.0,534.0,,,,303.717,,,,,,,
A,4423.0,2902.0,,,,349.614,,,,,,,
A,4424.0,16.0,,,,0.0,,,,,,,
A,4424.0,62.0,,,,0.0,,,,,,,
A,4424.0,157.0,,,,347.30400000000003,,,,,,,
A,4424.0,1965.0,,,,330.441,,,,,,,
A,4424.0,2231.0,,,,364.71200000000005,,,,,,,
A,4424.0,2682.0,,,,329.566,,,,,,,
A,4424.0,2793.0,,,,333.64700000000005,,,,,,,
A,4424.0,2860.0,,,,333.83400000000006,,,,,,,
A,4424.0,2938.0,,,,333.64700000000005,,,,,,,
A,4424.0,3103.0,,,,364.71200000000005,,,,,,,
A,4425.0,98.0,,,,253.31800000000004,,,,,,,
A,4425.0,213.0,,,,0.0,,,,,,,
A,4425.0,238.0,,,,312.26,,,,,,,
A,4425.0,255.0,,,,77.65100000000001,,,,,,,
A,4425.0,333.0,,,,206.336,,,,,,,
A,4425.0,525.0,,,,361.13800000000003,,,,,,,
A,4425.0,759.0,,,,341.01800000000003,,,,,,,
A,4425.0,893.0,,,,51.875,,,,,,,
A,4425.0,1091.0,,,,253.31800000000004,,,,,,,
A,4425.0,1162.0,,,,0.0,,,,,,,
A,4425.0,1257.0,,,,319.432,,,,,,,
A,4425.0,1327.0,,,,348.87300000000005,,,,,,,
A,4425.0,1557.0,,,,0.0,,,,,,,
A,4425.0,1570.0,,,,341.53499999999997,,,,,,,
A,4425.0,1975.0,,,,51.875,,,,,,,
A,4425.0,2247.0,,,,302.94100000000003,,,,,,,
A,4425.0,2328.0,,,,209.94600000000003,,,,,,,
A,4425.0,2346.0,,,,51.875,,,,,,,
A,4425.0,2678.0,,,,77.65100000000001,,,,,,,
A,4425.0,2747.0,,,,253.31800000000004,,,,,,,
A,4425.0,2838.0,,,,51.875,,,,,,,
A,4425.0,2926.0,,,,0.0,,,,,,,
A,4425.0,3032.0,,,,312.26,,,,,,,
A,4426.0,610.0,,,,331.826,,,,,,,
A,4426.0,720.0,,,,352.166,,,,,,,
A,4426.0,795.0,,,,327.449,,,,,,,
A,4426.0,1648.0,,,,314.982,,,,,,,
A,4426.0,1903.0,,,,358.21200000000005,,,,,,,
A,4426.0,2552.0,,,,354.149,,,,,,,
A,4426.0,2690.0,,,,293.515,,,,,,,
A,4426.0,3076.0,,,,288.264,,,,,,,
A,4427.0,338.0,,,,202.249,,,,,,,
A,4427.0,1892.0,,,,132.109,,,,,,,
A,4427.0,2141.0,,,,357.023,,,,,,,
A,4427.0,2276.0,,,,245.94100000000003,,,,,,,
A,4427.0,2740.0,,,,202.249,,,,,,,
A,4428.0,129.0,,,,287.681,,,,,,,
A,4428.0,290.0,,,,255.15499999999997,,,,,,,
A,4428.0,445.0,,,,275.37,,,,,,,
A,4428.0,656.0,,,,249.307,,,,,,,
A,4428.0,668.0,,,,275.887,,,,,,,
A,4428.0,895.0,,,,342.226,,,,,,,
A,4428.0,906.0,,,,258.117,,,,,,,
A,4428.0,912.0,,,,194.243,,,,,,,
A,4428.0,997.0,,,,256.674,,,,,,,
A,4428.0,1012.0,,,,249.307,,,,,,,
A,4428.0,1054.0,,,,287.681,,,,,,,
A,4428.0,1265.0,,,,233.29999999999998,,,,,,,
A,4428.0,1295.0,,,,188.78699999999998,,,,,,,
A,4428.0,1400.0,,,,254.144,,,,,,,
A,4428.0,1401.0,,,,311.038,,,,,,,
A,4428.0,1480.0,,,,287.681,,,,,,,
A,4428.0,1676.0,,,,254.144,,,,,,,
A,4428.0,1835.0,,,,256.674,,,,,,,
A,4428.0,1896.0,,,,275.37,,,,,,,
A,4428.0,1979.0,,,,233.29999999999998,,,,,,,
A,4428.0,2024.0,,,,365.701,,,,,,,
A,4428.0,2521.0,,,,269.075,,,,,,,
A,4428.0,2647.0,,,,60.595,,,,,,,
A,4428.0,2699.0,,,,107.299,,,,,,,
A,4428.0,2837.0,,,,302.64900000000006,,,,,,,
A,4428.0,2883.0,,,,275.887,,,,,,,
A,4428.0,2927.0,,,,0.0,,,,,,,
A,4428.0,2979.0,,,,188.78699999999998,,,,,,,
A,4428.0,3082.0,,,,357.83299999999997,,,,,,,
A,4429.0,2.0,,,,324.763,,,,,,,
A,4429.0,37.0,,,,326.777,,,,,,,
A,4429.0,1161.0,,,,0.0,,,,,,,
A,4429.0,2305.0,,,,162.046,,,,,,,
A,4429.0,2928.0,,,,0.0,,,,,,,
A,4430.0,373.0,,,,77.939,,,,,,,
A,4430.0,1306.0,,,,77.939,,,,,,,
A,4430.0,1940.0,,,,268.86899999999997,,,,,,,
A,4430.0,2565.0,,,,42.314,,,,,,,
A,4430.0,2695.0,,,,172.956,,,,,,,
A,4430.0,2929.0,,,,0.0,,,,,,,
A,4431.0,44.0,,,,131.985,,,,,,,
A,4431.0,710.0,,,,325.586,,,,,,,
A,4433.0,30.0,,,,326.92199999999997,,,,,,,
A,4433.0,74.0,,,,308.307,,,,,,,
A,4433.0,168.0,,,,203.54199999999997,,,,,,,
A,4433.0,667.0,,,,220.653,,,,,,,
A,4433.0,1146.0,,,,279.534,,,,,,,
A,4433.0,1502.0,,,,168.881,,,,,,,
A,4433.0,1633.0,,,,352.744,,,,,,,
A,4433.0,1699.0,,,,181.599,,,,,,,
A,4433.0,2575.0,,,,348.34000000000003,,,,,,,
A,4433.0,2930.0,,,,0.0,,,,,,,
A,4433.0,3051.0,,,,279.312,,,,,,,
A,4433.0,3096.0,,,,106.64399999999999,,,,,,,
A,4434.0,15.0,,,,193.868,,,,,,,
A,4434.0,45.0,,,,68.205,,,,,,,
A,4434.0,541.0,,,,307.97,,,,,,,
A,4435.0,650.0,,,,314.27099999999996,,,,,,,
A,4435.0,1160.0,,,,183.495,,,,,,,
A,4435.0,2152.0,,,,325.22800000000007,,,,,,,
A,4435.0,2781.0,,,,314.03800000000007,,,,,,,
A,4436.0,489.0,,,,299.739,,,,,,,
A,4436.0,958.0,,,,136.976,,,,,,,
A,4436.0,1116.0,,,,136.976,,,,,,,
A,4436.0,1416.0,,,,335.87199999999996,,,,,,,
A,4436.0,1531.0,,,,271.575,,,,,,,
A,4436.0,1532.0,,,,80.429,,,,,,,
A,4436.0,1724.0,,,,256.93399999999997,,,,,,,
A,4436.0,1788.0,,,,0.0,,,,,,,
A,4436.0,1889.0,,,,256.93399999999997,,,,,,,
A,4436.0,2490.0,,,,194.175,,,,,,,
A,4436.0,2931.0,,,,0.0,,,,,,,
A,4436.0,2978.0,,,,244.819,,,,,,,
A,4436.0,2991.0,,,,285.098,,,,,,,
A,4436.0,3101.0,,,,243.404,,,,,,,
A,4437.0,377.0,,,,188.505,,,,,,,
A,4437.0,766.0,,,,264.601,,,,,,,
A,4437.0,1110.0,,,,65.21199999999999,,,,,,,
A,4437.0,1801.0,,,,327.143,,,,,,,
A,4437.0,1836.0,,,,123.358,,,,,,,
A,4437.0,2250.0,,,,130.78099999999998,,,,,,,
A,4437.0,2690.0,,,,335.078,,,,,,,
A,4437.0,2932.0,,,,0.0,,,,,,,
